,original_language,release_date,runtime,title,Genre,Year,Ratings,Rated,general_rating,real_budget,real_profit
192,en,2018-10-19,121.0,Hunter Killer,"Action, Thriller",2018,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",R,5.866666666666666,40000000.0,-8327322.0
193,en,2016-06-01,110.0,Me Before You,"Drama, Romance",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",PG-13,6.800000000000001,20924973.021620203,196637281.19606927
194,en,2018-04-03,91.0,A Quiet Place,"Drama, Horror, Sci-Fi",2018,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",PG-13,7.699999999999999,17000000.0,323677200.0
195,en,2018-06-28,97.0,Hotel Transylvania 3: Summer Vacation,"Animation, Adventure, Comedy, Family, Fantasy",2018,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",PG,6.200000000000001,80000000.0,20176000.0
196,en,2013-05-23,100.0,The Hangover Part III,"Comedy, Crime",2013,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",R,5.0,111024871.54281692,279179123.52796435
197,en,2011-07-22,124.0,Captain America: The First Avenger,"Action, Adventure, Sci-Fi",2011,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",PG-13,6.800000000000001,156286726.6236624,257392823.1201259
198,en,2017-06-15,102.0,Cars 3,"Animation, Adventure, Comedy, Family, Sport",2017,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",G,6.466666666666667,179274335.01958224,214028228.13532963
199,en,2013-06-12,143.0,Man of Steel,"Action, Adventure, Sci-Fi",2013,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",PG-13,6.366666666666667,242530059.19547385,570264181.322845
200,en,2015-06-23,126.0,Terminator Genisys,"Action, Adventure, Sci-Fi, Thriller",2015,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",PG-13,5.333333333333334,164214317.96031508,302581871.1968298
201,en,2016-07-13,127.0,The Infiltrator,"Biography, Crime, Drama, Thriller",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",R,6.7333333333333325,29294962.230268285,-7312116.735053562
204,en,2005-07-13,115.0,Charlie and the Chocolate Factory,"Adventure, Comedy, Family, Fantasy, Musical",2005,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",PG,6.933333333333334,192862519.20122886,417828628.625914
205,en,2018-07-11,102.0,Skyscraper,"Action, Adventure, Thriller",2018,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",PG-13,5.733333333333333,125000000.0,167351275.0
207,en,2014-11-22,92.0,Penguins of Madagascar,"Animation, Adventure, Comedy, Family, Sci-Fi",2014,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",PG,6.166666666666666,140013027.16950527,256215453.78843102
208,en,2016-01-23,95.0,Kung Fu Panda 3,"Animation, Action, Adventure, Comedy, Family, Fantasy",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",PG,6.833333333333333,151706054.40674648,393568218.2322806
209,en,2018-11-21,116.0,Robin Hood,"Action, Adventure, Drama, Thriller",2018,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",PG-13,4.8,100000000.0,-13506954.0
211,en,2014-10-24,102.0,Big Hero 6,"Animation, Action, Adventure, Family, Sci-Fi",2014,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",PG,7.666666666666666,175016283.9618816,522744818.72463846
212,en,2010-04-28,124.0,Iron Man 2,"Action, Adventure, Sci-Fi",2010,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",PG-13,6.5,230314231.2066625,488189396.0607228
214,en,2018-07-04,97.0,The First Purge,"Action, Horror, Sci-Fi, Thriller",2018,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",R,5.533333333333333,13000000.0,124056262.0
216,en,2007-07-25,87.0,The Simpsons Movie,"Animation, Adventure, Comedy",2007,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",PG-13,7.433333333333334,90830728.9405909,547489910.2355385
217,en,2017-02-08,118.0,Fifty Shades Darker,"Drama, Romance",2017,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",R,4.766666666666666,56343362.43472585,331736906.5594729
219,en,2014-10-22,101.0,John Wick,"Action, Crime, Thriller",2014,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",R,7.166666666666666,21214095.025682617,72935820.52888873
221,en,1999-03-30,136.0,The Matrix,"Action, Sci-Fi",1999,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",R,8.033333333333333,94956428.57142858,603677782.0707144
222,en,2017-02-28,137.0,Logan,"Action, Drama, Sci-Fi, Thriller",2017,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",R,7.866666666666667,99369202.83942558,534771690.31352806
223,en,2001-03-18,88.0,Spy Kids,"Action, Adventure, Comedy, Family, Sci-Fi",2001,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",PG,6.133333333333334,49625889.32806324,160127403.37244496
225,en,2007-06-22,111.0,Ratatouille,"Animation, Adventure, Comedy, Family, Fantasy",2007,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",G,8.433333333333334,181661457.8811818,573714518.329745
226,en,2013-10-29,112.0,Thor: The Dark World,"Action, Adventure, Fantasy",2013,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",PG-13,6.300000000000001,183244933.614358,511545912.0868401
227,en,2006-12-07,139.0,Apocalypto,"Action, Adventure, Drama, Thriller",2006,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",R,7.366666666666667,49822817.46031746,100460657.74334821
228,en,2016-11-15,117.0,Split,"Horror, Thriller",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",PG-13,6.933333333333334,9416237.85972909,281916258.58539957
229,en,2008-11-20,122.0,Twilight,"Drama, Fantasy, Romance",2008,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",PG-13,5.699999999999999,43152947.241794124,415920687.5162724
230,en,1998-07-28,127.0,The Parent Trap,"Adventure, Comedy, Drama, Family, Romance",1998,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",PG,6.666666666666666,23108006.134969324,118788273.80015951
231,en,1988-06-29,117.0,Coming to America,"Comedy, Romance",1988,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",R,6.2,82782527.47252747,530131454.32972944
232,en,2016-04-01,121.0,God's Not Dead 2,Drama,2016,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",PG,4.2,5231243.255405051,19363517.008541416
233,en,2011-05-25,102.0,The Hangover Part II,Comedy,2011,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",R,5.766666666666667,89306700.9278071,565718102.8440378
235,en,2016-08-03,123.0,Suicide Squad,"Action, Adventure, Fantasy, Sci-Fi",2016,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",PG-13,5.3,183093513.93917677,598294041.4723653
236,en,2016-05-18,144.0,X-Men: Apocalypse,"Action, Adventure, Sci-Fi",2016,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",PG-13,6.199999999999999,186232259.89241982,382858777.28236675
238,en,2018-11-20,112.0,Ralph Breaks the Internet,"Animation, Adventure, Comedy, Family, Fantasy",2018,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",PG,7.1,175000000.0,354221154.0
239,en,2018-01-16,130.0,12 Strong,"Action, Drama, History, War",2018,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",R,6.033333333333333,35000000.0,32450815.0
240,en,2018-08-24,102.0,Searching,"Drama, Mystery, Thriller",2018,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",PG-13,7.433333333333334,1000000.0,65265218.0
241,en,2012-11-01,101.0,Wreck-It Ralph,"Animation, Adventure, Comedy, Family, Fantasy",2012,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",PG,7.4,180460530.3274476,334916029.9838977
243,en,2017-05-12,116.0,Baywatch,"Action, Comedy, Crime",2017,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",R,5.1,70685309.23629242,111515552.27381283
244,en,2013-05-31,86.0,The Purge,"Horror, Sci-Fi, Thriller",2013,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",R,5.366666666666667,3233734.122606318,93054608.96255103
245,en,2014-08-07,101.0,Teenage Mutant Ninja Turtles,"Action, Adventure, Comedy, Sci-Fi",2014,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",PG-13,4.933333333333334,132588093.91051637,373580213.40227085
246,en,2018-05-15,135.0,Solo: A Star Wars Story,"Action, Adventure, Sci-Fi",2018,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",PG-13,6.566666666666666,250000000.0,142952373.0
250,en,2005-02-25,97.0,Cursed,"Comedy, Horror",2005,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Metacritic', 'Value': '31/100'}]",PG-13,4.466666666666667,45001254.48028673,-20192833.049631335
251,en,2016-01-28,92.0,Fifty Shades of Black,Comedy,2016,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",R,3.7333333333333334,20924973.021620203,1218669.3825305104
252,en,2018-08-16,95.0,Mile 22,"Action, Thriller",2018,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",R,5.366666666666667,35000000.0,31308758.000000007
253,en,1989-11-17,83.0,The Little Mermaid,"Animation, Family, Fantasy, Musical, Romance",1989,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",G,7.933333333333334,81002258.06451613,346980217.59075
254,en,2016-01-14,112.0,The 5th Wave,"Action, Adventure, Sci-Fi, Thriller",2016,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",PG-13,4.8,39757448.741078384,75231944.70912933
257,en,2017-09-20,141.0,Kingsman: The Golden Circle,"Action, Adventure, Comedy, Crime, Thriller",2017,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",R,6.033333333333333,106540176.24020888,314398689.4045121
258,en,2015-12-25,157.0,The Revenant,"Action, Adventure, Drama, History, Western",2015,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",R,7.699999999999999,143025373.7073712,421607551.17489886
259,en,2011-06-11,106.0,Cars 2,"Animation, Adventure, Comedy, Family, Sci-Fi, Sport",2011,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",G,5.933333333333334,223266752.31951773,401715378.84658515
260,en,1998-12-16,99.0,The Prince of Egypt,"Animation, Adventure, Drama, Family, Fantasy, Musical",1998,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",PG,6.866666666666667,107837361.96319018,228943630.66942328
261,en,2009-09-25,86.0,Paranormal Activity,"Horror, Mystery",2007,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",R,6.366666666666667,260381.42296302726,234910105.59191093
262,en,1999-07-09,95.0,American Pie,Comedy,1999,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",R,6.433333333333334,16579693.877551021,338350862.45755106
263,en,2009-03-05,163.0,Watchmen,"Action, Drama, Mystery, Sci-Fi",2009,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",R,6.833333333333332,152159813.92487076,64678435.161212295
264,en,2015-08-20,96.0,Hitman: Agent 47,"Action, Crime, Thriller",2015,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",R,4.766666666666667,37080652.44265179,49759533.98764646
266,en,2002-06-14,88.0,Scooby-Doo,"Adventure, Comedy, Family, Fantasy, Mystery",2002,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",PG,4.866666666666667,117248404.6692607,267508799.7677654
268,en,2014-07-17,104.0,The Purge: Anarchy,"Action, Horror, Sci-Fi, Thriller",2014,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",R,6.033333333333333,9546342.761557179,109176605.79740724
269,en,2017-08-18,123.0,What Happened to Monday,"Action, Adventure, Crime, Fantasy, Mystery, Sci-Fi, Thriller",2017,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",TV-MA,6.2666666666666675,20488495.430809397,8170227.031262241
272,en,2018-02-14,110.0,I Can Only Imagine,"Biography, Drama, Family, Music",2018,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",PG,5.966666666666667,7000000.0,79026201.0
273,en,2011-04-21,115.0,Thor,"Action, Adventure, Fantasy",2011,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",PG-13,6.5,167450064.2396383,334148409.4182246
274,en,2004-06-10,80.0,Garfield,"Animation, Comedy, Family, Fantasy",2004,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",PG,4.433333333333334,66465590.2593965,200466247.32206458
275,en,2017-06-16,154.0,Transformers: The Last Knight,"Action, Adventure, Sci-Fi",2017,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",PG-13,4.633333333333333,222300175.42428198,397912352.72029626
277,en,2015-02-04,127.0,Jupiter Ascending,"Action, Adventure, Sci-Fi",2015,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",PG-13,4.8999999999999995,186462712.6042478,8462567.689406246
278,en,1984-04-05,102.0,The NeverEnding Story,"Adventure, Drama, Family, Fantasy",1984,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",PG,6.4,65253984.60057747,-16533890.27472569
279,en,2010-06-24,102.0,Grown Ups,Comedy,2010,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",PG-13,5.066666666666666,92125692.482665,220445484.0464055
281,en,2015-03-18,119.0,Insurgent,"Action, Adventure, Sci-Fi, Thriller",2015,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",PG-13,5.6,116539193.39119135,196250095.7252307
282,en,2013-07-11,101.0,Grown Ups 2,Comedy,2013,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",PG-13,4.466666666666667,86232909.93616848,180035213.20134616
283,en,2014-03-20,136.0,Captain America: The Winter Soldier,"Action, Adventure, Sci-Fi, Thriller",2014,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",PG-13,7.466666666666667,180319807.71830225,577836491.2611686
284,fr,2017-09-23,109.0,Revenge,"Action, Horror, Thriller",2017,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Metacritic', 'Value': '81/100'}]",R,6.966666666666667,2970831.8374673626,-2261848.9660044056
285,en,2003-07-09,143.0,Pirates of the Caribbean: The Curse of the Black Pearl,"Action, Adventure, Fantasy",2003,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",PG-13,7.333333333333334,191059673.91304347,702841975.1356956
286,en,2018-11-01,110.0,Overlord,"Action, Adventure, Horror, Sci-Fi, War",2018,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",R,6.433333333333333,38000000.0,3657844.0
